,BASIN,CYCLONE NO,DATE,TECHNUM,TECH,TAU,LAT,LON,VMAX,MSLP,TYPE,RAD,WINDCODE,RAD1,RAD2,RAD3,RAD4,P Outer,R Outer,RMW,GUSTS,EYE,SUBREGION,MAXSEAS,INITIALS,DIR,SPEED,NAME,DEPTH,SEAS,SEASCODE,SEAS1,SEAS2,SEAS3,SEAS4,TIME
1743,AL,20,2020-09-14 12:00:00,,BEST,0,129N,421W,35,1004,TS,34,NEQ,50,30,0,50,1011,240,40,45,0,L,0,,0,0,TEDDY,M,0,,0,0,0,0,12
1744,AL,20,2020-09-14 18:00:00,,BEST,0,129N,434W,40,1003,TS,34,NEQ,80,40,0,70,1012,210,50,55,0,L,0,,0,0,TEDDY,M,12,NEQ,90,30,0,30,18
1745,AL,20,2020-09-15 00:00:00,,BEST,0,130N,445W,45,1002,TS,34,NEQ,100,50,0,80,1012,210,40,55,0,L,0,,0,0,TEDDY,M,12,NEQ,90,30,0,30,0
1746,AL,20,2020-09-15 06:00:00,,BEST,0,134N,455W,50,1001,TS,34,NEQ,100,50,20,120,1012,210,20,60,0,L,0,,0,0,TEDDY,M,12,NEQ,300,210,30,0,6
1747,AL,20,2020-09-15 06:00:00,,BEST,0,134N,455W,50,1001,TS,50,NEQ,20,0,0,0,1012,210,20,60,0,L,0,,0,0,TEDDY,M,12,NEQ,300,210,30,0,6
1748,AL,20,2020-09-15 12:00:00,,BEST,0,138N,466W,55,999,TS,34,NEQ,140,60,40,160,1011,250,20,65,0,L,0,,0,0,TEDDY,D,12,NEQ,300,210,30,30,12
1749,AL,20,2020-09-15 12:00:00,,BEST,0,138N,466W,55,999,TS,50,NEQ,30,0,0,30,1011,250,20,65,0,L,0,,0,0,TEDDY,D,12,NEQ,300,210,30,30,12
1750,AL,20,2020-09-15 18:00:00,,BEST,0,142N,474W,55,997,TS,34,NEQ,140,80,40,160,1011,250,20,65,0,L,0,,0,0,TEDDY,D,12,NEQ,300,240,60,60,18
1751,AL,20,2020-09-15 18:00:00,,BEST,0,142N,474W,55,997,TS,50,NEQ,30,0,0,30,1011,250,20,65,0,L,0,,0,0,TEDDY,D,12,NEQ,300,240,60,60,18
1752,AL,20,2020-09-16 00:00:00,,BEST,0,147N,480W,65,987,HU,34,NEQ,140,80,40,150,1010,180,20,75,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1753,AL,20,2020-09-16 00:00:00,,BEST,0,147N,480W,65,987,HU,50,NEQ,40,30,0,30,1010,180,20,75,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1754,AL,20,2020-09-16 00:00:00,,BEST,0,147N,480W,65,987,HU,64,NEQ,20,0,0,0,1010,180,20,75,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1755,AL,20,2020-09-16 06:00:00,,BEST,0,154N,486W,80,978,HU,34,NEQ,140,80,40,150,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,300,240,120,150,6
1756,AL,20,2020-09-16 06:00:00,,BEST,0,154N,486W,80,978,HU,50,NEQ,40,30,20,30,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,300,240,120,150,6
1757,AL,20,2020-09-16 06:00:00,,BEST,0,154N,486W,80,978,HU,64,NEQ,20,10,10,20,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,300,240,120,150,6
1758,AL,20,2020-09-16 12:00:00,,BEST,0,161N,493W,85,972,HU,34,NEQ,170,90,40,150,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,270,270,240,270,12
1759,AL,20,2020-09-16 12:00:00,,BEST,0,161N,493W,85,972,HU,50,NEQ,50,50,20,50,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,270,270,240,270,12
1760,AL,20,2020-09-16 12:00:00,,BEST,0,161N,493W,85,972,HU,64,NEQ,25,25,10,20,1010,180,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,270,270,240,270,12
1761,AL,20,2020-09-16 18:00:00,,BEST,0,168N,502W,85,972,HU,34,NEQ,190,100,70,170,1010,180,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,300,300,240,300,18
1762,AL,20,2020-09-16 18:00:00,,BEST,0,168N,502W,85,972,HU,50,NEQ,60,50,30,60,1010,180,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,300,300,240,300,18
1763,AL,20,2020-09-16 18:00:00,,BEST,0,168N,502W,85,972,HU,64,NEQ,30,25,10,30,1010,180,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,300,300,240,300,18
1764,AL,20,2020-09-17 00:00:00,,BEST,0,174N,511W,85,970,HU,34,NEQ,220,100,80,170,1009,210,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,330,300,270,300,0
1765,AL,20,2020-09-17 00:00:00,,BEST,0,174N,511W,85,970,HU,50,NEQ,60,50,50,70,1009,210,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,330,300,270,300,0
1766,AL,20,2020-09-17 00:00:00,,BEST,0,174N,511W,85,970,HU,64,NEQ,30,25,20,30,1009,210,20,100,0,L,0,,0,0,TEDDY,D,12,NEQ,330,300,270,300,0
1767,AL,20,2020-09-17 06:00:00,,BEST,0,181N,520W,90,966,HU,34,NEQ,220,100,80,170,1009,210,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1768,AL,20,2020-09-17 06:00:00,,BEST,0,181N,520W,90,966,HU,50,NEQ,60,50,50,70,1009,210,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1769,AL,20,2020-09-17 06:00:00,,BEST,0,181N,520W,90,966,HU,64,NEQ,30,25,20,30,1009,210,20,105,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1770,AL,20,2020-09-17 12:00:00,,BEST,0,189N,528W,100,960,HU,34,NEQ,220,120,80,170,1009,200,20,115,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,330,12
1771,AL,20,2020-09-17 12:00:00,,BEST,0,189N,528W,100,960,HU,50,NEQ,70,50,50,70,1009,200,20,115,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,330,12
1772,AL,20,2020-09-17 12:00:00,,BEST,0,189N,528W,100,960,HU,64,NEQ,30,30,20,40,1009,200,20,115,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,330,12
1773,AL,20,2020-09-17 18:00:00,,BEST,0,197N,537W,115,948,HU,34,NEQ,200,150,90,180,1009,200,20,135,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,18
1774,AL,20,2020-09-17 18:00:00,,BEST,0,197N,537W,115,948,HU,50,NEQ,90,60,50,80,1009,200,20,135,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,18
1775,AL,20,2020-09-17 18:00:00,,BEST,0,197N,537W,115,948,HU,64,NEQ,40,40,35,50,1009,200,20,135,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,18
1776,AL,20,2020-09-18 00:00:00,,BEST,0,204N,544W,120,945,HU,34,NEQ,200,150,90,180,1010,200,20,145,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,0
1777,AL,20,2020-09-18 00:00:00,,BEST,0,204N,544W,120,945,HU,50,NEQ,90,60,50,80,1010,200,20,145,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,0
1778,AL,20,2020-09-18 00:00:00,,BEST,0,204N,544W,120,945,HU,64,NEQ,40,40,35,50,1010,200,20,145,0,L,0,,0,0,TEDDY,D,12,NEQ,330,330,300,360,0
1779,AL,20,2020-09-18 06:00:00,,BEST,0,211N,551W,115,946,HU,34,NEQ,200,150,120,150,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1780,AL,20,2020-09-18 06:00:00,,BEST,0,211N,551W,115,946,HU,50,NEQ,90,60,70,90,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1781,AL,20,2020-09-18 06:00:00,,BEST,0,211N,551W,115,946,HU,64,NEQ,50,40,40,50,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,6
1782,AL,20,2020-09-18 12:00:00,,BEST,0,217N,558W,110,947,HU,34,NEQ,200,150,120,150,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,12
1783,AL,20,2020-09-18 12:00:00,,BEST,0,217N,558W,110,947,HU,50,NEQ,90,60,70,90,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,12
1784,AL,20,2020-09-18 12:00:00,,BEST,0,217N,558W,110,947,HU,64,NEQ,50,40,40,50,1010,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,330,360,300,300,12
1785,AL,20,2020-09-18 18:00:00,,BEST,0,225N,565W,105,949,HU,34,NEQ,200,150,120,150,1010,200,25,135,0,L,0,,0,0,TEDDY,D,12,NEQ,420,300,300,420,18
1786,AL,20,2020-09-18 18:00:00,,BEST,0,225N,565W,105,949,HU,50,NEQ,90,60,70,90,1010,200,25,135,0,L,0,,0,0,TEDDY,D,12,NEQ,420,300,300,420,18
1787,AL,20,2020-09-18 18:00:00,,BEST,0,225N,565W,105,949,HU,64,NEQ,50,40,40,50,1010,200,25,135,0,L,0,,0,0,TEDDY,D,12,NEQ,420,300,300,420,18
1788,AL,20,2020-09-19 00:00:00,,BEST,0,235N,572W,105,945,HU,34,NEQ,200,170,120,150,1008,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,0
1789,AL,20,2020-09-19 00:00:00,,BEST,0,235N,572W,105,945,HU,50,NEQ,90,60,70,90,1008,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,0
1790,AL,20,2020-09-19 00:00:00,,BEST,0,235N,572W,105,945,HU,64,NEQ,50,40,40,50,1008,200,25,140,0,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,0
1791,AL,20,2020-09-19 06:00:00,,BEST,0,244N,579W,100,947,HU,34,NEQ,200,200,140,150,1008,200,25,140,20,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,6
1792,AL,20,2020-09-19 06:00:00,,BEST,0,244N,579W,100,947,HU,50,NEQ,110,70,70,90,1008,200,25,140,20,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,6
1793,AL,20,2020-09-19 06:00:00,,BEST,0,244N,579W,100,947,HU,64,NEQ,50,40,40,50,1008,200,25,140,20,L,0,,0,0,TEDDY,D,12,NEQ,420,270,300,420,6
1794,AL,20,2020-09-19 12:00:00,,BEST,0,254N,587W,100,950,HU,34,NEQ,200,200,140,150,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,300,390,450,12
1795,AL,20,2020-09-19 12:00:00,,BEST,0,254N,587W,100,950,HU,50,NEQ,130,90,80,90,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,300,390,450,12
1796,AL,20,2020-09-19 12:00:00,,BEST,0,254N,587W,100,950,HU,64,NEQ,50,40,40,50,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,300,390,450,12
1797,AL,20,2020-09-19 18:00:00,,BEST,0,262N,597W,100,953,HU,34,NEQ,200,200,140,150,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,18
1798,AL,20,2020-09-19 18:00:00,,BEST,0,262N,597W,100,953,HU,50,NEQ,130,90,80,90,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,18
1799,AL,20,2020-09-19 18:00:00,,BEST,0,262N,597W,100,953,HU,64,NEQ,60,40,40,50,1008,200,25,130,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,18
1800,AL,20,2020-09-20 00:00:00,,BEST,0,269N,608W,95,956,HU,34,NEQ,180,180,180,180,1008,200,30,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,270,360,450,0
1801,AL,20,2020-09-20 00:00:00,,BEST,0,269N,608W,95,956,HU,50,NEQ,120,120,80,100,1008,200,30,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,270,360,450,0
1802,AL,20,2020-09-20 00:00:00,,BEST,0,269N,608W,95,956,HU,64,NEQ,70,70,40,60,1008,200,30,130,0,L,0,,0,0,TEDDY,D,12,NEQ,450,270,360,450,0
1803,AL,20,2020-09-20 06:00:00,,BEST,0,275N,619W,90,958,HU,34,NEQ,180,180,180,180,1008,220,30,120,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,6
1804,AL,20,2020-09-20 06:00:00,,BEST,0,275N,619W,90,958,HU,50,NEQ,120,120,80,100,1008,220,30,120,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,6
1805,AL,20,2020-09-20 06:00:00,,BEST,0,275N,619W,90,958,HU,64,NEQ,70,70,40,60,1008,220,30,120,0,L,0,,0,0,TEDDY,D,12,NEQ,480,300,390,480,6
1806,AL,20,2020-09-20 12:00:00,,BEST,0,280N,626W,85,963,HU,34,NEQ,180,180,180,180,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,420,450,12
1807,AL,20,2020-09-20 12:00:00,,BEST,0,280N,626W,85,963,HU,50,NEQ,120,100,80,100,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,420,450,12
1808,AL,20,2020-09-20 12:00:00,,BEST,0,280N,626W,85,963,HU,64,NEQ,70,60,30,60,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,420,450,12
1809,AL,20,2020-09-20 18:00:00,,BEST,0,285N,633W,80,964,HU,34,NEQ,200,200,150,170,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,18
1810,AL,20,2020-09-20 18:00:00,,BEST,0,285N,633W,80,964,HU,50,NEQ,120,110,70,100,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,18
1811,AL,20,2020-09-20 18:00:00,,BEST,0,285N,633W,80,964,HU,64,NEQ,70,60,30,60,1010,220,30,110,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,18
1812,AL,20,2020-09-21 00:00:00,,BEST,0,290N,637W,80,963,HU,34,NEQ,200,200,150,170,1010,220,30,110,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1813,AL,20,2020-09-21 00:00:00,,BEST,0,290N,637W,80,963,HU,50,NEQ,120,110,70,100,1010,220,30,110,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1814,AL,20,2020-09-21 00:00:00,,BEST,0,290N,637W,80,963,HU,64,NEQ,70,60,30,60,1010,220,30,110,0,L,0,,0,0,TEDDY,D,0,,0,0,0,0,0
1815,AL,20,2020-09-21 06:00:00,,BEST,0,297N,635W,80,962,HU,34,NEQ,200,200,150,150,1010,220,30,105,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,6
1816,AL,20,2020-09-21 06:00:00,,BEST,0,297N,635W,80,962,HU,50,NEQ,110,110,60,80,1010,220,30,105,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,6
1817,AL,20,2020-09-21 06:00:00,,BEST,0,297N,635W,80,962,HU,64,NEQ,70,60,30,50,1010,220,30,105,0,L,0,,0,0,TEDDY,D,12,NEQ,510,330,360,450,6
1818,AL,20,2020-09-21 12:00:00,,BEST,0,305N,629W,80,960,HU,34,NEQ,200,200,150,150,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,12
1819,AL,20,2020-09-21 12:00:00,,BEST,0,305N,629W,80,960,HU,50,NEQ,110,110,60,80,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,12
1820,AL,20,2020-09-21 12:00:00,,BEST,0,305N,629W,80,960,HU,64,NEQ,70,70,20,50,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,12
1821,AL,20,2020-09-21 18:00:00,,BEST,0,322N,618W,80,958,HU,34,NEQ,240,240,180,150,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,18
1822,AL,20,2020-09-21 18:00:00,,BEST,0,322N,618W,80,958,HU,50,NEQ,120,120,60,80,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,18
1823,AL,20,2020-09-21 18:00:00,,BEST,0,322N,618W,80,958,HU,64,NEQ,70,70,20,50,1008,300,60,100,0,L,0,,0,0,TEDDY,D,12,NEQ,540,330,390,480,18
1824,AL,20,2020-09-22 00:00:00,,BEST,0,346N,614W,85,956,HU,34,NEQ,240,240,180,150,1008,300,60,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,0
1825,AL,20,2020-09-22 00:00:00,,BEST,0,346N,614W,85,956,HU,50,NEQ,120,120,60,80,1008,300,60,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,0
1826,AL,20,2020-09-22 00:00:00,,BEST,0,346N,614W,85,956,HU,64,NEQ,90,80,20,50,1008,300,60,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,0
1827,AL,20,2020-09-22 06:00:00,,BEST,0,376N,621W,90,952,HU,34,NEQ,300,300,180,180,1008,300,70,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,6
1828,AL,20,2020-09-22 06:00:00,,BEST,0,376N,621W,90,952,HU,50,NEQ,150,120,120,150,1008,300,70,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,6
1829,AL,20,2020-09-22 06:00:00,,BEST,0,376N,621W,90,952,HU,64,NEQ,90,90,50,80,1008,300,70,105,0,L,0,,0,0,TEDDY,D,12,NEQ,600,330,420,540,6
1830,AL,20,2020-09-22 12:00:00,,BEST,0,391N,635W,90,949,HU,34,NEQ,470,390,270,280,1008,360,70,110,0,L,0,,0,0,TEDDY,D,12,NEQ,720,480,660,420,12
1831,AL,20,2020-09-22 12:00:00,,BEST,0,391N,635W,90,949,HU,50,NEQ,240,120,130,210,1008,360,70,110,0,L,0,,0,0,TEDDY,D,12,NEQ,720,480,660,420,12
1832,AL,20,2020-09-22 12:00:00,,BEST,0,391N,635W,90,949,HU,64,NEQ,90,90,80,110,1008,360,70,110,0,L,0,,0,0,TEDDY,D,12,NEQ,720,480,660,420,12
1833,AL,20,2020-09-22 18:00:00,,BEST,0,403N,642W,80,952,HU,34,NEQ,470,390,270,280,1008,360,70,100,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,420,18
1834,AL,20,2020-09-22 18:00:00,,BEST,0,403N,642W,80,952,HU,50,NEQ,240,120,130,210,1008,360,70,100,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,420,18
1835,AL,20,2020-09-22 18:00:00,,BEST,0,403N,642W,80,952,HU,64,NEQ,80,80,80,110,1008,360,70,100,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,420,18
1836,AL,20,2020-09-23 00:00:00,,BEST,0,418N,642W,65,954,HU,34,NEQ,470,390,270,280,1008,360,70,90,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,360,0
1837,AL,20,2020-09-23 00:00:00,,BEST,0,418N,642W,65,954,HU,50,NEQ,240,120,130,210,1008,360,70,90,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,360,0
1838,AL,20,2020-09-23 00:00:00,,BEST,0,418N,642W,65,954,HU,64,NEQ,80,80,80,110,1008,360,70,90,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,360,0
1839,AL,20,2020-09-23 06:00:00,,BEST,0,432N,633W,60,957,EX,34,NEQ,450,350,250,250,1008,360,70,75,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,360,6
1840,AL,20,2020-09-23 06:00:00,,BEST,0,432N,633W,60,957,EX,50,NEQ,200,100,120,200,1008,360,70,75,0,L,0,,0,0,TEDDY,D,12,NEQ,660,780,960,360,6
1841,AL,20,2020-09-23 12:00:00,,BEST,0,450N,621W,55,964,EX,34,NEQ,180,180,120,180,1008,420,70,65,0,L,0,,0,0,TEDDY,D,12,NEQ,600,720,960,240,12
1842,AL,20,2020-09-23 12:00:00,,BEST,0,450N,621W,55,964,EX,50,NEQ,70,80,0,0,1008,420,70,65,0,L,0,,0,0,TEDDY,D,12,NEQ,600,720,960,240,12
1843,AL,20,2020-09-23 18:00:00,,BEST,0,474N,604W,50,974,EX,34,NEQ,120,180,150,180,1008,480,60,60,0,L,0,,0,0,TEDDY,M,0,,0,0,0,0,18
1844,AL,20,2020-09-23 18:00:00,,BEST,0,474N,604W,50,974,EX,50,NEQ,0,60,0,0,1008,480,60,60,0,L,0,,0,0,TEDDY,M,0,,0,0,0,0,18
1845,AL,20,2020-09-24 00:00:00,,BEST,0,497N,582W,45,975,EX,34,NEQ,120,180,150,180,1008,480,60,55,0,L,0,,0,0,TEDDY,M,12,NEQ,240,640,990,0,0
1846,AL,20,2020-09-24 06:00:00,,BEST,0,528N,558W,40,977,EX,34,NEQ,0,210,0,0,1008,480,60,0,0,,0,,0,0,TEDDY,,0,,0,0,0,0,6
1847,AL,23,2020-09-17 00:00:00,,BEST,0,102N,250W,25,1009,LO,34,NEQ,0,0,0,0,1012,150,90,0,0,,0,,0,0,INVEST,,0,,0,0,0,0,0
1848,AL,23,2020-09-17 06:00:00,,BEST,0,103N,259W,25,1009,LO,34,NEQ,0,0,0,0,1012,150,90,0,0,,0,,0,0,INVEST,,0,,0,0,0,0,6
1849,AL,23,2020-09-17 12:00:00,,BEST,0,105N,270W,30,1008,LO,34,NEQ,0,0,0,0,1012,150,90,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,12
1850,AL,23,2020-09-17 18:00:00,,BEST,0,108N,281W,35,1007,TS,34,NEQ,0,130,0,0,1012,150,80,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,18
1851,AL,23,2020-09-18 00:00:00,,BEST,0,111N,293W,35,1006,TS,34,NEQ,0,130,0,0,1012,150,70,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,0
1852,AL,23,2020-09-18 06:00:00,,BEST,0,114N,306W,35,1006,TS,34,NEQ,60,120,0,0,1012,150,60,0,0,L,0,,0,0,INVEST,S,0,,0,0,0,0,6
1853,AL,23,2020-09-18 12:00:00,,BEST,0,117N,320W,35,1006,TS,34,NEQ,70,110,0,0,1012,150,50,45,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,12
1854,AL,23,2020-09-18 18:00:00,,BEST,0,120N,335W,35,1006,TS,34,NEQ,80,100,0,0,1012,150,40,45,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,18
1855,AL,23,2020-09-19 00:00:00,,BEST,0,124N,350W,35,1006,TS,34,NEQ,90,90,0,0,1012,160,40,45,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,0
1856,AL,23,2020-09-19 06:00:00,,BEST,0,128N,362W,35,1006,TS,34,NEQ,90,80,0,60,1012,170,40,45,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,6
1857,AL,23,2020-09-19 12:00:00,,BEST,0,132N,373W,35,1006,TS,34,NEQ,90,60,0,70,1012,180,40,45,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,12
1858,AL,23,2020-09-19 18:00:00,,BEST,0,137N,385W,35,1006,TS,34,NEQ,90,0,0,70,1012,180,50,45,0,L,0,,0,0,WILFRED,M,12,NEQ,30,30,0,30,18
1859,AL,23,2020-09-20 00:00:00,,BEST,0,143N,399W,35,1007,TS,34,NEQ,90,0,0,80,1012,180,60,45,0,L,0,,0,0,WILFRED,M,12,NEQ,60,60,0,0,0
1860,AL,23,2020-09-20 06:00:00,,BEST,0,149N,415W,35,1007,TS,34,NEQ,90,0,0,0,1012,180,70,45,0,L,0,,0,0,WILFRED,M,12,NEQ,60,30,0,0,6
1861,AL,23,2020-09-20 12:00:00,,BEST,0,154N,432W,30,1008,TD,34,NEQ,0,0,0,0,1012,180,80,40,0,L,0,,0,0,WILFRED,M,0,,0,0,0,0,12
1862,AL,23,2020-09-20 18:00:00,,BEST,0,158N,450W,30,1009,TD,34,NEQ,0,0,0,0,1012,180,80,40,0,L,0,,0,0,WILFRED,M,12,NEQ,60,0,0,0,18
1863,AL,23,2020-09-21 00:00:00,,BEST,0,158N,467W,30,1009,TD,34,NEQ,0,0,0,0,1012,180,80,40,0,L,0,,0,0,WILFRED,S,0,,0,0,0,0,0
1864,AL,I0,2020-11-27 12:00:00,,BEST,0,538N,211W,25,1008,EX,0,,0,0,0,0,1012,200,100,0,0,,0,,0,0,GENESIS070,,0,,0,0,0,0,12
1865,AL,I0,2020-11-27 18:00:00,,BEST,0,519N,199W,35,1005,EX,34,NEQ,0,0,400,0,1012,200,150,0,0,,0,,0,0,GENESIS070,,0,,0,0,0,0,18
1866,AL,I0,2020-11-28 00:00:00,,BEST,0,499N,189W,40,1000,EX,34,NEQ,0,0,400,300,1010,200,150,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,0
1867,AL,I0,2020-11-28 06:00:00,,BEST,0,480N,180W,45,997,EX,34,NEQ,0,0,400,300,1010,200,150,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,6
1868,AL,I0,2020-11-28 12:00:00,,BEST,0,457N,174W,50,994,EX,34,NEQ,0,0,400,300,1010,300,150,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,12
1869,AL,I0,2020-11-28 12:00:00,,BEST,0,457N,174W,50,994,EX,50,NEQ,0,0,200,220,1010,300,150,0,0,L,0,,0,0,INVEST,M,0,,0,0,0,0,12
1870,AL,I0,2020-11-28 18:00:00,,BEST,0,433N,180W,55,993,EX,34,NEQ,0,0,360,360,1008,300,150,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,18
1871,AL,I0,2020-11-28 18:00:00,,BEST,0,433N,180W,55,993,EX,50,NEQ,0,0,180,210,1008,300,150,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,18
1872,AL,I0,2020-11-29 00:00:00,,BEST,0,412N,190W,55,993,EX,34,NEQ,0,0,420,360,1008,300,140,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,0
1873,AL,I0,2020-11-29 00:00:00,,BEST,0,412N,190W,55,993,EX,50,NEQ,0,0,240,210,1008,300,140,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,0
1874,AL,I0,2020-11-29 06:00:00,,BEST,0,391N,192W,50,993,EX,34,NEQ,300,0,360,400,1008,300,130,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,6
1875,AL,I0,2020-11-29 06:00:00,,BEST,0,391N,192W,50,993,EX,50,NEQ,0,0,130,140,1008,300,130,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,6
1876,AL,I0,2020-11-29 12:00:00,,BEST,0,371N,198W,45,993,EX,34,NEQ,130,0,360,360,1008,300,130,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,12
1877,AL,I0,2020-11-29 18:00:00,,BEST,0,349N,191W,45,993,EX,34,NEQ,130,0,360,360,1008,300,130,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,18
1878,AL,I0,2020-11-30 00:00:00,,BEST,0,340N,185W,45,994,EX,34,NEQ,120,0,180,200,1012,360,120,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,0
1879,AL,I0,2020-11-30 06:00:00,,BEST,0,339N,174W,45,994,EX,34,NEQ,120,0,200,200,1012,360,120,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,6
1880,AL,I0,2020-11-30 12:00:00,,BEST,0,349N,173W,40,997,EX,34,NEQ,260,170,180,260,1012,360,140,0,0,L,0,,0,0,INVEST,D,0,,0,0,0,0,12
